0;1;Albacete;Alicante/Alacant;Almería;Araba/Álava;Asturias;Badajoz;Balears, Illes;Barcelona;Bizkaia;Burgos;Cantabria;Castellón/Castelló;Ceuta;Ciudad Real;Coruña, A;Cuenca;Cáceres;Cádiz;Córdoba;Gipuzkoa;Girona;Granada;Guadalajara;Huelva;Huesca;Jaén;León;Lleida;Lugo;Madrid;Melilla;Murcia;Málaga;Navarra;Ourense;Palencia;Palmas, Las;Pontevedra;Rioja, La;Salamanca;Santa Cruz de Tenerife;Segovia;Sevilla;Soria;Tarragona;Teruel;Toledo;Valencia/València;Valladolid;Zamora;Zaragoza;Ávila
35;Albacete;67346.0;15063.0;1207.0;16.0;1579.0;223.0;1172.0;1280.0;161.0;88.0;793.0;907.0;;2351.0;212.0;9696.0;137.0;626.0;218.0;85.0;178.0;462.0;518.0;204.0;144.0;1526.0;233.0;20.0;130.0;4671.0;;9757.0;859.0;347.0;79.0;90.0;172.0;193.0;138.0;174.0;339.0;116.0;817.0;163.0;315.0;138.0;1288.0;7302.0;217.0;82.0;441.0;217.0
35;Alicante/Alacant;15233.0;700485.0;5063.0;820.0;5149.0;458.0;6275.0;6086.0;2238.0;2012.0;3893.0;3844.0;;1938.0;2713.0;5125.0;1052.0;1626.0;858.0;1785.0;2372.0;4970.0;2194.0;417.0;1556.0;2656.0;3090.0;757.0;1227.0;33742.0;69.0;52836.0;3028.0;2246.0;2398.0;1436.0;747.0;2872.0;1120.0;1857.0;1738.0;1853.0;1345.0;1364.0;2092.0;1676.0;4212.0;37104.0;1776.0;745.0;1630.0;1623.0
35;Almería;376.0;1689.0;255302.0;160.0;683.0;225.0;1486.0;2409.0;321.0;325.0;581.0;438.0;;1038.0;410.0;364.0;192.0;1846.0;1136.0;409.0;1203.0;30665.0;353.0;1098.0;262.0;3336.0;294.0;379.0;234.0;5232.0;272.0;4680.0;7849.0;356.0;86.0;75.0;376.0;648.0;112.0;153.0;471.0;241.0;2125.0;;582.0;98.0;799.0;1963.0;260.0;27.0;575.0;202.0
35;Araba/Álava;28.0;3198.0;710.0;78539.0;2441.0;398.0;1893.0;1104.0;19409.0;24020.0;11698.0;1468.0;;173.0;894.0;263.0;2549.0;2331.0;201.0;19578.0;406.0;462.0;156.0;717.0;1454.0;212.0;3493.0;301.0;511.0;3166.0;;231.0;1132.0;8020.0;1233.0;2158.0;907.0;1140.0;14404.0;1831.0;687.0;1333.0;398.0;768.0;2991.0;334.0;284.0;752.0;1068.0;1725.0;1014.0;239.0
35;Asturias;200.0;4626.0;885.0;522.0;708730.0;940.0;5244.0;2276.0;2564.0;1770.0;11449.0;874.0;;259.0;7338.0;495.0;2225.0;6392.0;223.0;1600.0;391.0;750.0;350.0;1925.0;504.0;222.0;45734.0;207.0;11383.0;10291.0;;955.0;3085.0;1106.0;2452.0;2483.0;2501.0;12529.0;828.0;3310.0;1969.0;1354.0;1212.0;298.0;583.0;192.0;869.0;1585.0;2803.0;5802.0;854.0;741.0
35;Badajoz;153.0;602.0;599.0;58.0;1836.0;133449.0;1408.0;757.0;190.0;315.0;958.0;199.0;18.0;935.0;723.0;194.0;24162.0;11339.0;1335.0;172.0;138.0;752.0;240.0;15895.0;228.0;338.0;606.0;254.0;219.0;6193.0;;466.0;3693.0;229.0;157.0;162.0;746.0;984.0;85.0;2102.0;406.0;235.0;7106.0;202.0;237.0;44.0;1509.0;963.0;501.0;328.0;425.0;644.0
35;Balears, Illes;456.0;2727.0;536.0;93.0;2183.0;550.0;732037.0;7669.0;994.0;377.0;1122.0;513.0;;336.0;3008.0;452.0;385.0;1385.0;496.0;495.0;1181.0;1780.0;386.0;574.0;624.0;915.0;693.0;603.0;952.0;8219.0;;1236.0;1321.0;663.0;415.0;267.0;866.0;1268.0;308.0;341.0;799.0;361.0;1547.0;411.0;802.0;282.0;444.0;4239.0;421.0;213.0;648.0;222.0
35;Barcelona;3766.0;14943.0;10793.0;1969.0;15436.0;7225.0;100835.0;3746613.0;6816.0;8712.0;12756.0;26489.0;66.0;4340.0;12132.0;10088.0;5981.0;10158.0;5530.0;10818.0;526835.0;13908.0;7251.0;3933.0;35911.0;6374.0;14182.0;117974.0;14777.0;24107.0;;7293.0;10949.0;10435.0;11719.0;3561.0;12544.0;10089.0;6258.0;6355.0;8924.0;2068.0;7338.0;10169.0;336138.0;19363.0;2631.0;19055.0;3647.0;5748.0;16708.0;2029.0
35;Bizkaia;665.0;6788.0;1153.0;23325.0;10102.0;1194.0;8773.0;3161.0;615648.0;55083.0;136196.0;2889.0;;423.0;5514.0;338.0;3897.0;5756.0;322.0;22774.0;1642.0;1177.0;612.0;2027.0;2907.0;517.0;8469.0;626.0;3869.0;8276.0;;999.0;5775.0;8742.0;3168.0;10444.0;2883.0;5086.0;19580.0;6529.0;1490.0;1694.0;1386.0;1670.0;3699.0;478.0;597.0;1903.0;3287.0;5998.0;1963.0;999.0
35;Burgos;152.0;4109.0;612.0;15912.0;5689.0;305.0;1119.0;894.0;4203.0;170756.0;17655.0;1437.0;;202.0;1085.0;356.0;844.0;2750.0;75.0;2865.0;165.0;330.0;446.0;738.0;290.0;225.0;2932.0;195.0;434.0;8317.0;;537.0;1733.0;1809.0;541.0;7214.0;923.0;1348.0;5684.0;1758.0;368.0;6152.0;395.0;3663.0;942.0;202.0;586.0;1282.0;4950.0;1213.0;1077.0;648.0
35;Cantabria;93.0;1480.0;312.0;1232.0;9539.0;251.0;3788.0;1218.0;23889.0;5313.0;264486.0;295.0;;37.0;1139.0;97.0;766.0;1865.0;130.0;3038.0;271.0;790.0;261.0;518.0;374.0;122.0;2512.0;123.0;862.0;6193.0;;264.0;1037.0;1177.0;240.0;7179.0;909.0;1325.0;1363.0;1121.0;763.0;545.0;305.0;370.0;399.0;106.0;451.0;626.0;1481.0;877.0;494.0;397.0
35;Castellón/Castelló;1074.0;3075.0;178.0;132.0;386.0;95.0;1536.0;2355.0;253.0;337.0;763.0;251625.0;;180.0;132.0;1308.0;266.0;796.0;93.0;389.0;1087.0;177.0;648.0;237.0;721.0;660.0;563.0;1277.0;68.0;2492.0;;605.0;158.0;704.0;69.0;74.0;172.0;255.0;383.0;206.0;374.0;87.0;270.0;226.0;2855.0;4984.0;197.0;24662.0;110.0;167.0;949.0;138.0
